Date,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipIntensityMaxTime,precipType,precipAccumulation,ozone
2013-04-02,1364889600,Clear throughout the day.,clear-day,1364915340,1364964780,0.75,0,0,0,29.52,1364943540,11.38,1365003300,24.94,1364932500,4.17,1365004740,8.68,0.59,1021.4,2.33,10.01,1364953860,325,0,2,1364940000,9.997,8.53,1364918220,29.52,1364943540,9.02,1364918220,26.04,1364889600,,,,
2013-04-03,1364976000,Clear throughout the day.,clear-day,1365001500,1365051360,0.79,0,0,0,32.57,1365044220,13.53,1365090960,24.41,1365043020,4.44,1365083820,2.49,0.47,1027.4,4.39,20.89,1365058380,356,0.02,3,1365026400,9.997,11.38,1365003300,32.57,1365044220,4.17,1365004740,24.41,1365043020,,,,
2013-04-04,1365062400,Clear throughout the day.,clear-day,1365087660,1365137940,0.82,0,0,0,30.71,1365125580,11.51,1365175800,23.26,1365126360,0.43,1365174840,-6.41,0.28,1025.9,8.3,25.53,1365113640,57,0,3,1365112800,9.997,13.53,1365090960,30.71,1365125580,4.44,1365083820,23.26,1365126360,,,,
2013-04-05,1365148800,Clear throughout the day.,clear-day,1365173880,1365224520,0.86,0,0,0,20.52,1365195240,-6.22,1365260400,11.94,1365195660,-20.1,1365264000,-8.91,0.35,1012.3,8.36,24.18,1365192180,27,0,3,1365199140,9.997,2.51,1365231600,20.52,1365195240,-7.2,1365228960,11.94,1365195660,,,,
2013-04-06,1365235200,Foggy overnight.,partly-cloudy-day,1365260040,1365311100,0.89,0,0,0,9.39,1365290400,-0.46,1365350400,-2.37,1365290760,-8.86,1365350400,-14.01,0.46,1005.6,5.83,14.11,1365296640,319,0.69,2,1365285540,9.997,-6.22,1365260400,9.39,1365290400,-20.16,1365264360,1.4,1365239580,,,,
2013-04-07,1365321600,Partly cloudy throughout the day.,partly-cloudy-day,1365346200,1365397680,0.93,0,0,0,11.55,1365384000,-14.99,1365435240,3.04,1365361320,-19.78,1365422400,-5.99,0.6,1009,3.91,13.42,1365382680,262,0.67,3,1365372300,8.925,-0.46,1365350400,11.69,1365392400,-8.86,1365350400,11.2,1365394080,,,,
2013-04-08,1365408000,Flurries starting in the afternoon.,snow,1365432420,1365484260,0.96,0.0024,0.0108,0.99,12.73,1365469200,6.3,1365510000,11.35,1365464580,-1.93,1365512400,-6.38,0.71,1009.5,2.04,11.89,1365475800,308,0.54,2,1365458340,6.462,-14.99,1365435240,12.73,1365469200,-20.48,1365440100,11.35,1365464580,1365484800,snow,1.25,
2013-04-09,1365494400,Light snow until evening.,snow,1365518580,1365570900,0.99,0.0053,0.02,0.99,11.59,1365560400,1.5,1365606000,7.47,1365522180,-6.91,1365584700,1.82,0.73,992.6,4.46,19.53,1365562860,243,0.85,2,1365544680,4.973,6.3,1365510000,11.59,1365560400,-2.74,1365548340,8.3,1365502440,1365558900,snow,2.94,
2013-04-10,1365580800,Clear throughout the day.,clear-day,1365604740,1365657480,0.03,0,0,0,13.59,1365648000,-9.19,1365691260,4.38,1365638580,-14.14,1365675480,-7.16,0.51,1008.1,5.68,16.16,1365638040,250,0.15,3,1365631080,9.997,1.5,1365606000,13.59,1365648000,-6.91,1365584700,4.38,1365638580,,,,
2013-04-11,1365667200,Partly cloudy throughout the day.,clear-day,1365690960,1365744060,0.06,0,0,0,16.59,1365729600,-13.58,1365778380,16.02,1365735600,-17.48,1365781800,-10.26,0.49,1020.8,1.69,12.43,1365670740,250,0.27,3,1365718200,9.997,-9.19,1365691260,16.59,1365729600,-14.14,1365675480,16.33,1365736440,,,,
2013-04-12,1365753600,Clear throughout the day.,clear-day,1365777120,1365830640,0.09,0,0.0002,0.01,23.55,1365818400,-10.49,1365865020,23.1,1365817080,-10,1365865020,-8.56,0.49,1027.2,1.47,9.39,1365804540,321,0,3,1365803880,9.997,-13.58,1365778380,23.55,1365818400,-17.48,1365781800,23.1,1365817080,1365814080,,,
2013-04-13,1365840000,Clear throughout the day.,clear-day,1365863340,1365917220,0.12,0,0,0,28.53,1365897600,9.32,1365954000,28.23,1365896820,3.61,1365955200,-7.4,0.46,1031.2,1.21,8.17,1365880140,213,0.04,3,1365890280,9.997,-10.49,1365865020,28.53,1365897600,-10,1365865020,28.23,1365896820,1365890400,,,
2013-04-14,1365926400,Overcast throughout the day.,cloudy,1365949500,1366003800,0.15,0,0,0,28.96,1365987600,11.57,1366038000,28.16,1365983220,12.06,1366038000,6.34,0.55,1033.8,2.76,11.05,1365951840,76,0.97,2,1365976620,9.186,9.32,1365954000,28.96,1365987600,3.54,1365955500,28.16,1365983220,,,,
2013-04-15,1366012800,Partly cloudy throughout the day.,partly-cloudy-day,1366035660,1366090380,0.18,0,0,0,29.08,1366072860,0.33,1366122600,23.29,1366066920,0.82,1366122600,7.12,0.53,1033.8,4.78,20.73,1366070700,349,0.38,3,1366062960,9.997,11.57,1366038000,29.08,1366072860,12.06,1366038000,23.29,1366066920,,,,
2013-04-16,1366099200,Mostly cloudy throughout the day.,partly-cloudy-day,1366121880,1366176960,0.21,0,0,0,27.68,1366154520,7.52,1366210620,21.34,1366164600,8.01,1366210680,3.16,0.54,1028.2,2.84,16.4,1366157700,335,0.64,3,1366150200,9.715,0.33,1366122600,27.68,1366154520,0.82,1366122600,26.05,1366171080,,,,
2013-04-17,1366185600,Partly cloudy throughout the day.,partly-cloudy-day,1366208040,1366263600,0.24,0,0,0,30.91,1366244220,1.23,1366296360,24.78,1366254000,1.72,1366296360,6.36,0.52,1027.3,3.81,19.57,1366246140,338,0.54,3,1366236480,9.431,7.52,1366210620,30.91,1366244220,8.01,1366210680,28.49,1366261500,,,,
2013-04-18,1366272000,Clear throughout the day.,clear-day,1366294200,1366350180,0.27,0,0,0,32.59,1366333440,2.77,1366380480,27.3,1366333740,-4.46,1366383780,1.14,0.45,1029.8,3.22,20.03,1366339860,355,0,3,1366322160,9.997,1.23,1366296360,32.59,1366333440,1.72,1366296360,27.3,1366333740,,,,
2013-04-19,1366358400,Clear throughout the day.,clear-day,1366380420,1366436760,0.3,0,0,0,39.62,1366424400,12.56,1366461360,39.04,1366426800,8.64,1366462440,4.84,0.44,1031.4,2.86,12.02,1366412520,71,0,4,1366408560,9.997,2.77,1366380480,39.66,1366429200,-4.46,1366383780,39.29,1366428420,1366412400,,,
2013-04-20,1366444800,Clear throughout the day.,clear-day,1366466580,1366523340,0.34,0,0,0,43.67,1366506600,16.56,1366552920,43.05,1366506060,17.05,1366552920,7.28,0.39,1028.2,2.81,12.26,1366482240,88,0,4,1366494960,9.997,12.56,1366461360,43.67,1366506600,8.64,1366462440,43.05,1366506060,,,,
2013-04-21,1366531200,Clear throughout the day.,clear-day,1366552800,1366609920,0.37,0,0,0,46.52,1366599600,21.47,1366624080,44.74,1366599600,21.96,1366624080,7.84,0.36,1027.8,1.7,10.69,1366531860,282,0,4,1366581360,9.997,16.56,1366552920,46.52,1366599600,17.05,1366552920,44.76,1366599960,,,,
2013-04-22,1366617600,Clear throughout the day.,clear-day,1366638960,1366696560,0.4,0,0,0,50.68,1366684380,21.51,1366725120,50.18,1366684380,22,1366725120,10.23,0.37,1030.8,0.93,10.06,1366668660,184,0,4,1366667760,9.861,21.47,1366624080,50.68,1366684380,21.96,1366624080,50.18,1366684380,,,,
2013-04-23,1366704000,Clear throughout the day.,clear-day,1366725180,1366783140,0.44,0,0,0,49.73,1366763100,32.56,1366815660,46.09,1366764060,26.44,1366811880,12.87,0.4,1027.1,3.45,19,1366760100,267,0,4,1366754100,9.997,21.51,1366725120,49.73,1366763100,22,1366725120,46.09,1366764060,,,,
2013-04-24,1366790400,Light snow in the morning and afternoon.,snow,1366811340,1366869720,0.48,0.0023,0.02,0.99,34.35,1366851180,22.39,1366903500,33.07,1366815720,16.69,1366895940,24.72,0.7,1019.7,6.14,19.58,1366809240,266,0.91,3,1366840500,6.821,29.73,1366873200,39.81,1366800780,23.85,1366832160,38.06,1366797540,1366826700,snow,0.51,
2013-04-25,1366876800,Clear throughout the day.,clear-day,1366897500,1366956300,0.51,0,0,0,33.62,1366942800,12.52,1366984800,33.07,1366941780,12.26,1366966980,1.97,0.34,1018.8,3.85,16.24,1366921920,339,0.12,4,1366926900,9.644,22.39,1366903500,33.62,1366947600,16.69,1366895940,33.07,1366941780,,,,
2013-04-26,1366963200,Mostly cloudy throughout the day.,partly-cloudy-day,1366983720,1367042940,0.55,0,0,0,32.71,1367014800,22.56,1367074500,27.33,1367018880,16.38,1367067660,8.68,0.53,1008.2,2.62,13.08,1367017740,258,0.63,3,1367013300,9.863,12.52,1366984800,32.71,1367014800,12.26,1366966980,28.24,1367040300,,,,
2013-04-27,1367049600,Clear throughout the day.,partly-cloudy-day,1367069880,1367129520,0.59,0,0,0,30.81,1367097600,12.52,1367157600,24.9,1367078160,5.28,1367157720,9.06,0.51,1014.4,4.63,20.94,1367102580,345,0.39,4,1367100300,9.827,22.56,1367074500,30.81,1367097600,16.38,1367067660,26.04,1367049600,,,,
2013-04-28,1367136000,Clear throughout the day.,clear-day,1367156100,1367216100,0.63,0,0,0,37.94,1367200800,23.54,1367236800,30.88,1367201400,17.49,1367238300,1.3,0.34,1021.5,5.19,17.83,1367197500,255,0.18,4,1367186700,9.997,12.52,1367157600,37.94,1367200800,5.28,1367157720,31.08,1367207520,,,,
2013-04-29,1367222400,Flurries overnight.,snow,1367242260,1367302680,0.67,0.0002,0.01,0.99,34.64,1367285400,27.92,1367332800,29.46,1367287380,24.66,1367323260,18.21,0.62,1020.6,4.68,16.11,1367266020,252,0.8,3,1367272740,9.331,23.54,1367236800,34.64,1367285400,17.49,1367238300,33.37,1367295780,1367305200,snow,0.05,
2013-04-30,1367308800,Light snow in the morning and overnight.,snow,1367328480,1367389320,0.7,0.0018,0.0113,0.99,36.14,1367366100,19.51,1367424000,35.69,1367365200,14.21,1367424000,25.7,0.81,1015.5,1.92,9.34,1367369820,272,1,3,1367358840,5.35,27.92,1367332800,36.14,1367366100,24.66,1367323260,35.69,1367365200,1367325180,snow,0.47,
2013-05-01,1367395200,Flurries in the morning.,snow,1367414640,1367475900,0.74,0.002,0.0198,0.99,29.09,1367454000,15.26,1367508420,23.13,1367453520,12.06,1367489640,15.9,0.7,1008.3,5.54,16.08,1367463540,329,1,3,1367445240,5.146,18.98,1367427600,29.09,1367466000,11.28,1367427900,26.11,1367406480,1367398800,snow,0.59,
2013-05-02,1367481600,Light snow in the morning and overnight.,snow,1367500860,1367562480,0.78,0.0005,0.01,0.99,35.55,1367546400,21.56,1367593200,29.45,1367548260,14.44,1367593740,9.93,0.55,1011.6,4.04,12.2,1367548560,325,0.65,4,1367532600,8.067,15.26,1367508420,35.55,1367546400,12.06,1367489640,31.04,1367560800,1367499600,snow,0.19,
2013-05-03,1367568000,Light snow until evening.,snow,1367587020,1367649120,0.81,0.0139,0.0515,0.99,27.19,1367629560,23.42,1367659920,20.09,1367636400,19.36,1367643780,19.23,0.79,1013.3,4.76,12.89,1367628840,322,1,3,1367618040,2.776,21.56,1367593200,29.52,1367568000,14.44,1367593740,29.02,1367568060,1367591700,snow,4.35,
2013-05-04,1367654400,Overcast throughout the day.,cloudy,1367673240,1367735700,0.84,0,0.0004,0.01,36.29,1367722800,22.56,1367755140,35.79,1367722800,21.5,1367769600,18.26,0.66,1014.6,2.35,13.07,1367715480,305,0.98,3,1367704440,9.907,23.42,1367659920,37.53,1367726700,20.73,1367688900,37.14,1367725680,1367713140,,,
2013-05-05,1367740800,Clear throughout the day.,clear-day,1367759400,1367822340,0.88,0,0,0,40.59,1367806800,20.47,1367848380,36.66,1367806620,20.96,1367848380,11.91,0.45,1019.8,4.43,15.04,1367790780,259,0.23,5,1367790840,9.997,22.56,1367755140,40.61,1367811600,21.5,1367769600,37.41,1367812320,,,,
2013-05-06,1367827200,Clear throughout the day.,clear-day,1367845620,1367908920,0.91,0,0,0,43.37,1367888700,26.31,1367934000,39.88,1367888760,26.8,1367934000,10.5,0.39,1021.6,3.07,13.7,1367884380,272,0.05,5,1367877240,9.997,20.47,1367848380,43.37,1367888700,20.96,1367848380,39.88,1367888760,,,,
2013-05-07,1367913600,Clear throughout the day.,clear-day,1367931780,1367995500,0.94,0,0,0,46.64,1367976600,25.29,1368020220,42.56,1367976780,25.78,1368020220,14.09,0.4,1024.2,3.14,14.97,1367971080,267,0,5,1367963640,9.997,26.31,1367934000,46.64,1367976600,26.8,1367934000,43.42,1367991780,,,,
2013-05-08,1368000000,Clear throughout the day.,clear-day,1368018000,1368082140,0.97,0,0,0,50.6,1368058800,24.56,1368104400,50.19,1368058800,25.05,1368104400,16.07,0.41,1025.3,1.98,11.82,1368046980,283,0.08,5,1368050040,9.997,25.29,1368020220,50.66,1368070800,25.78,1368020220,50.19,1368058800,,,,
2013-05-09,1368086400,Clear throughout the day.,clear-day,1368104160,1368168720,0.01,0,0,0,56.61,1368152400,34.55,1368187320,56.11,1368152400,35.03,1368186960,19.27,0.44,1025.8,2.97,16.01,1368143940,84,0,5,1368136440,9.997,24.56,1368104400,56.69,1368157200,25.05,1368104400,56.19,1368157200,,,,
2013-05-10,1368172800,Clear throughout the day.,clear-day,1368190380,1368255300,0.04,0,0,0,58.61,1368231600,34.53,1368278460,58.11,1368231600,35.02,1368278460,19.09,0.34,1019.9,1.95,9.33,1368183660,258,0.13,5,1368223500,9.997,34.55,1368187320,58.61,1368231600,35.03,1368186960,58.11,1368231600,,,,
2013-05-11,1368259200,Overcast throughout the day.,partly-cloudy-day,1368276540,1368341940,0.07,0,0,0,56.69,1368314400,35.56,1368370680,56.19,1368314400,35.06,1368374400,23.18,0.41,1009.4,2.51,10.55,1368331200,288,0.86,3,1368309180,9.997,34.53,1368278460,56.69,1368314400,35.02,1368278460,56.19,1368314400,,,,
2013-05-12,1368345600,Clear throughout the day.,partly-cloudy-day,1368362760,1368428520,0.1,0,0,0,51.79,1368412560,18.51,1368456780,51.56,1368412680,11.23,1368453060,25.45,0.5,1002.3,4.77,15.32,1368417540,272,0.46,5,1368395640,9.997,35.56,1368370680,51.79,1368412560,32.71,1368428400,51.56,1368412680,,,,
2013-05-13,1368432000,Clear throughout the day.,clear-day,1368448920,1368515160,0.13,0,0,0,34.56,1368497520,24.5,1368529620,31.33,1368498300,24.99,1368529620,5.17,0.38,1004.7,5.61,19.45,1368446220,291,0.23,5,1368482040,9.997,18.51,1368456780,36.13,1368432000,11.23,1368453060,34.19,1368508740,,,,
2013-05-14,1368518400,Clear throughout the day.,clear-day,1368535140,1368601740,0.16,0,0,0,41.53,1368583200,20.78,1368622800,40.04,1368586800,21.27,1368622800,11.01,0.41,1004.7,2.13,10.17,1368570600,294,0.21,5,1368568440,9.997,24.5,1368529620,42.55,1368590760,24.99,1368529620,42.05,1368590760,,,,
2013-05-15,1368604800,Clear throughout the day.,clear-day,1368621360,1368688380,0.19,0,0,0,49.54,1368666120,29.54,1368709440,48.46,1368668280,26.03,1368711180,14.47,0.42,1004.2,2.46,14.04,1368651120,167,0.17,5,1368654240,9.997,20.78,1368622800,49.54,1368666120,21.27,1368622800,48.46,1368668280,,,,
2013-05-16,1368691200,Partly cloudy throughout the day.,clear-day,1368707520,1368774960,0.22,0,0,0,51.57,1368742020,31.57,1368806400,51.22,1368742260,25.56,1368806400,21.09,0.43,1000.6,4.59,22.3,1368732660,155,0.31,5,1368744180,9.997,29.54,1368709440,51.57,1368742020,26.03,1368711180,51.22,1368742260,,,,
2013-05-17,1368777600,Flurries in the evening and overnight.,snow,1368793740,1368861540,0.25,0.0011,0.0108,0.99,35.55,1368828000,21.44,1368887400,28.67,1368802800,11.99,1368888840,24.83,0.72,999.9,6.68,17.51,1368824700,280,0.9,3,1368827580,7.8,26.53,1368856800,43.55,1368777600,20.72,1368853800,43.05,1368777600,1368854400,snow,0.31,
2013-05-18,1368864000,Partly cloudy throughout the day.,partly-cloudy-day,1368879960,1368948180,0.28,0,0,0,34.54,1368930840,20.77,1368968640,27.78,1368929400,21.26,1368968640,4.49,0.38,1014.8,7.91,20.66,1368925320,272,0.66,5,1368912660,9.89,21.44,1368887400,34.54,1368930840,11.99,1368888840,27.78,1368929400,,,,
2013-05-19,1368950400,Clear throughout the day.,clear-day,1368966120,1369034760,0.32,0,0,0,45.55,1369018800,28.37,1369061400,43.15,1369018800,29.02,1369061940,8.13,0.34,1031.4,3.52,14.91,1369000680,264,0.07,5,1369000440,9.997,20.77,1368968640,45.64,1369020240,21.26,1368968640,44.74,1369027320,,,,
2013-05-20,1369036800,Clear throughout the day.,clear-day,1369052340,1369121400,0.35,0,0,0,54.55,1369104840,29.73,1369141200,54.05,1369104840,30.01,1369141920,12.5,0.33,1034.6,2.74,12.43,1369076400,144,0,5,1369086840,9.997,28.37,1369061400,54.55,1369104840,29.02,1369061940,54.05,1369104840,,,,
2013-05-21,1369123200,Clear throughout the day.,clear-day,1369138560,1369207980,0.39,0,0,0,61.34,1369191600,29.69,1369227240,60.84,1369191600,30.18,1369227240,14.32,0.27,1027.1,2.59,14.03,1369155420,105,0,5,1369173240,9.997,29.73,1369141200,61.63,1369197180,30.01,1369141920,61.13,1369197180,,,,
2013-05-22,1369209600,Clear throughout the day.,clear-day,1369224780,1369294560,0.42,0,0,0,62.8,1369265760,47.38,1369320300,62.3,1369265760,46.49,1369314000,21.03,0.34,1017.7,2.85,16.27,1369263840,175,0.07,5,1369259640,9.997,29.69,1369227240,62.8,1369265760,30.18,1369227240,62.3,1369265760,,,,
2013-05-23,1369296000,Light rain in the afternoon.,rain,1369311000,1369381200,0.46,0.0009,0.0198,0.99,61.36,1369360800,41.34,1369406880,60.86,1369360800,39.85,1369406820,34.39,0.47,1018.5,3.75,13.06,1369296000,251,0.83,4,1369339260,9.997,47.38,1369320300,61.36,1369360800,46.49,1369314000,60.86,1369360800,1369350000,rain,,
2013-05-24,1369382400,Partly cloudy throughout the day.,partly-cloudy-day,1369397220,1369467780,0.5,0,0,0,69.54,1369447200,40.54,1369487220,69.04,1369447200,41.03,1369487220,36.1,0.49,1018.4,2.53,9.39,1369389960,29,0.33,4,1369425360,9.997,41.34,1369406880,69.54,1369447200,39.85,1369406820,69.04,1369447200,,,,
2013-05-25,1369468800,Clear throughout the day.,clear-day,1369483380,1369554360,0.54,0,0,0,73.93,1369526400,40.94,1369571100,73.43,1369526400,40.05,1369572540,30.72,0.37,1012.7,3.03,18.43,1369533180,176,0,5,1369518840,9.997,40.54,1369487220,73.93,1369526400,41.03,1369487220,73.43,1369526400,,,,
2013-05-26,1369555200,Clear throughout the day.,clear-day,1369569600,1369641000,0.58,0,0,0,76.93,1369622940,45.38,1369660980,76.43,1369622940,45.87,1369660980,29.7,0.32,1009.9,1.96,13.23,1369615560,164,0,6,1369605240,9.997,40.94,1369571100,76.93,1369622940,40.05,1369572540,76.43,1369622940,,,,
2013-05-27,1369641600,Clear throughout the day.,clear-day,1369655820,1369727580,0.62,0,0,0,79.71,1369708500,46.13,1369747200,79.21,1369708500,46.62,1369747200,33.41,0.31,1009.5,1.99,14.28,1369717200,143,0.01,6,1369691640,9.997,45.38,1369660980,79.71,1369708500,45.87,1369660980,79.21,1369708500,1369720800,,,
2013-05-28,1369728000,Clear throughout the day.,clear-day,1369742040,1369814160,0.66,0,0,0,83.02,1369795680,47.26,1369830900,82.52,1369795680,47.75,1369830900,34.6,0.32,1006.9,1.82,11.31,1369731120,5,0.03,6,1369778040,9.997,46.13,1369747200,83.02,1369795680,46.62,1369747200,82.52,1369795680,,,,
2013-05-29,1369814400,Clear throughout the day.,clear-day,1369828260,1369900740,0.69,0,0,0,81.61,1369881600,47.49,1369915500,81.11,1369881600,47.98,1369915500,33.75,0.34,1004.9,2.28,13.43,1369875180,318,0,6,1369864500,9.997,47.26,1369830900,81.61,1369881600,47.75,1369830900,81.11,1369881600,,,,
2013-05-30,1369900800,Clear throughout the day.,clear-day,1369914540,1369987320,0.73,0,0,0,83.69,1369959600,56.26,1370011200,83.19,1369959600,56.75,1370011200,33.95,0.31,1008.3,1.85,15.04,1369969380,315,0,6,1369950900,9.997,47.49,1369915500,83.69,1369959600,47.98,1369915500,83.19,1369959600,,,,
2013-05-31,1369987200,Clear throughout the day.,clear-day,1370000760,1370073960,0.76,0,0,0,80.68,1370054400,53.25,1370093100,80.18,1370054400,53.74,1370093100,35.09,0.31,1013.4,2.93,16.41,1370048340,273,0.11,6,1370037300,9.997,56.26,1370011200,80.68,1370054400,56.75,1370011200,80.18,1370054400,,,,
2014-04-01,1396339200,Clear throughout the day.,clear-day,1396365180,1396414140,0.09,0,0,0,39.54,1396396860,7.18,1396453380,35.21,1396396740,7.67,1396453380,8.78,0.5,1016.5,3.05,14.52,1396395600,14,0,2,1396389660,9.997,9.4,1396363380,39.54,1396396860,9.89,1396363380,35.21,1396396740,,,,
2014-04-02,1396425600,Clear throughout the day.,clear-day,1396451340,1396500720,0.12,0,0,0,34.55,1396488600,4.57,1396540560,30.44,1396488600,5.06,1396540560,6.67,0.52,1012.2,2.48,9.27,1396437780,324,0,2,1396476000,9.997,7.18,1396453380,34.55,1396488600,7.67,1396453380,30.44,1396488600,,,,
2014-04-03,1396512000,Clear throughout the day.,clear-day,1396537560,1396587300,0.15,0,0,0,38.02,1396575960,9.96,1396623600,35.65,1396569360,10.45,1396623600,6.81,0.54,1006.2,1.57,11.33,1396571220,347,0,2,1396562400,9.997,4.57,1396540560,38.02,1396575960,5.06,1396540560,35.65,1396569360,,,,
2014-04-04,1396598400,Clear throughout the day.,clear-day,1396623720,1396673880,0.18,0,0,0,38.55,1396659600,17.3,1396711920,38.08,1396658280,17.79,1396711920,7.62,0.49,999.2,1.64,10.01,1396652640,284,0.19,3,1396648800,9.997,9.96,1396623600,38.55,1396659600,10.45,1396623600,38.08,1396658280,,,,
2014-04-05,1396684800,Partly cloudy throughout the day.,partly-cloudy-day,1396709880,1396760520,0.22,0,0,0,36.68,1396744200,21.56,1396800000,32.79,1396742880,22.05,1396800000,10.85,0.5,996.8,2.51,9.37,1396751160,316,0.44,3,1396735200,9.997,17.3,1396711920,36.68,1396744200,17.79,1396711920,34.07,1396757160,,,,
2014-04-06,1396771200,"Flurries until morning, starting again in the evening.",snow,1396796100,1396847100,0.25,0.0018,0.0113,0.99,31.54,1396828800,21.49,1396884000,31.06,1396827720,15.42,1396882980,20.08,0.76,1000.4,2.47,8.02,1396825560,312,1,2,1396821540,5.675,21.56,1396800000,31.54,1396828800,19.88,1396811580,31.06,1396827720,1396845000,snow,0.52,
2014-04-07,1396857600,Flurries until evening.,snow,1396882260,1396933680,0.28,0.0034,0.0108,0.99,24.6,1396914000,5.54,1396969320,24.05,1396895160,-2.49,1396972800,17.07,0.78,998.7,4.72,14.32,1396923480,296,1,2,1396907940,3.954,16.57,1396940400,27.57,1396860480,7.46,1396940400,27.07,1396860480,1396896000,snow,1.07,
2014-04-08,1396944000,Partly cloudy throughout the day.,partly-cloudy-day,1396968480,1397020260,0.31,0,0,0,16.51,1397010000,-3.62,1397045340,7.73,1397009280,-11.23,1397055600,-4.37,0.51,1004.3,4.95,14.91,1396980120,248,0.6,3,1396994100,9.997,4.58,1397026800,16.59,1397014800,-4.51,1396979520,9.61,1396944000,,,,
