Date,Date,sunriseTime,sunsetTime,moonPhase,humidity,windSpeed,windBearing,cloudCover,uvIndex,temperatureMin,temperatureMax,precipType,precipIntensity,precipAccumulation,winningTime,iceThickness,flowVolume
2879,2009-03-28,1238254020.0,1238301480.0,0.09,0.73,3.32,307.0,0.89,2.0,3.09,16.42,snow,0.0006,0.34,0,43.75,6500
2880,2009-03-29,1238340180.0,1238388060.0,0.13,0.65,3.44,292.0,0.22,2.0,0.76,32.79,None,0.0,0.0,0,43.75,6500
2881,2009-03-30,1238426400.0,1238474640.0,0.16,0.65,4.93,242.0,0.58,2.0,3.79,27.54,snow,0.0002,0.07,0,43.75,6500
2882,2009-03-31,1238512560.0,1238561220.0,0.2,0.59,2.42,209.0,0.41,2.0,12.33,28.76,None,0.0,0.0,0,43.75,6500
2883,2009-04-01,1238598720.0,1238647800.0,0.24,0.65,4.19,242.0,0.62,2.0,4.81,22.22,None,0.0,0.0,0,43.75,6500
2884,2009-04-02,1238684940.0,1238734380.0,0.27,0.58,3.44,76.0,0.39,2.0,-13.76,24.25,None,0.0,0.0,0,45.0,6500
2885,2009-04-03,1238771100.0,1238820960.0,0.31,0.53,2.44,323.0,0.21,3.0,-7.03,31.37,None,0.0,0.0,0,45.0,6500
2886,2009-04-04,1238857260.0,1238907540.0,0.34,0.58,3.08,286.0,0.3,3.0,-0.23,25.47,None,0.0,0.0,0,45.0,6500
2887,2009-04-05,1238943480.0,1238994120.0,0.38,0.6,2.97,62.0,0.0,3.0,-9.31,30.7,None,0.0,0.0,0,45.0,6500
2888,2009-04-06,1239029640.0,1239080700.0,0.42,0.58,1.16,294.0,0.0,3.0,-6.29,36.52,None,0.0,0.0,0,46.0,6500
2889,2009-04-07,1239115800.0,1239167280.0,0.45,0.53,1.06,40.0,0.0,3.0,1.12,40.14,None,0.0,0.0,0,46.0,6500
2890,2009-04-08,1239202020.0,1239253860.0,0.49,0.52,2.65,272.0,0.35,3.0,7.51,40.28,None,0.0,0.0,0,46.0,6500
2891,2009-04-09,1239288180.0,1239340440.0,0.52,0.64,5.14,104.0,0.45,3.0,23.69,40.32,None,0.0,0.0,0,46.75,6500
2892,2009-04-10,1239374400.0,1239427080.0,0.55,0.45,5.36,75.0,0.01,3.0,23.71,44.65,None,0.0,0.0,0,46.75,6500
2893,2009-04-11,1239460560.0,1239513660.0,0.59,0.44,2.27,40.0,0.28,3.0,28.53,46.61,None,0.0,0.0,0,46.75,6500
2894,2009-04-12,1239546720.0,1239600240.0,0.62,0.52,2.25,293.0,0.15,3.0,24.87,46.91,None,0.0,0.0,0,46.75,6500
2895,2009-04-13,1239632940.0,1239686820.0,0.65,0.58,2.9,263.0,0.52,2.0,24.22,44.79,None,0.0,0.0,0,46.4,6600
2896,2009-04-14,1239719100.0,1239773400.0,0.68,0.6,2.06,290.0,0.26,3.0,17.66,43.52,None,0.0,0.0,0,46.4,6600
2897,2009-04-15,1239805260.0,1239859980.0,0.71,0.62,3.36,309.0,0.54,3.0,27.72,39.64,None,0.0,0.0,0,46.4,6600
2898,2009-04-16,1239891480.0,1239946560.0,0.74,0.57,5.22,329.0,0.43,3.0,21.08,41.06,None,0.0,0.0,0,44.6,6600
2899,2009-04-17,1239977640.0,1240033200.0,0.77,0.54,5.03,308.0,1.0,2.0,22.56,33.3,None,0.0,0.0,0,44.6,6700
2900,2009-04-18,1240063860.0,1240119780.0,0.8,0.54,3.87,324.0,0.42,3.0,25.59,41.74,None,0.0,0.0,0,44.6,6700
2901,2009-04-19,1240150020.0,1240206360.0,0.83,0.55,4.85,311.0,0.03,4.0,23.88,39.73,None,0.0,0.0,0,44.6,6800
2902,2009-04-20,1240236180.0,1240292940.0,0.86,0.55,2.67,310.0,0.07,4.0,18.81,44.8,None,0.0,0.0,0,44.2,6800
2903,2009-04-21,1240322400.0,1240379520.0,0.9,0.48,3.51,268.0,0.0,4.0,24.79,47.35,None,0.0,0.0,0,44.2,6900
2904,2009-04-22,1240408560.0,1240466100.0,0.93,0.53,2.56,80.0,0.14,4.0,19.85,47.95,None,0.0,0.0,0,44.2,7100
2905,2009-04-23,1240494780.0,1240552740.0,0.97,0.62,3.24,227.0,0.78,3.0,34.05,44.79,rain,0.0031,0.0,0,42.7,7300
2906,2009-04-24,1240580940.0,1240639320.0,0.0,0.65,9.19,225.0,0.9,3.0,33.92,41.58,None,0.0,0.0,0,42.7,7500
2907,2009-04-25,1240667100.0,1240725900.0,0.04,0.54,4.23,124.0,0.51,4.0,28.84,47.87,None,0.0,0.0,0,42.7,7800
2908,2009-04-26,1240753320.0,1240812540.0,0.08,0.45,7.01,97.0,0.39,4.0,37.72,60.88,None,0.0,0.0,0,42.7,8200
2909,2009-04-27,1240839480.0,1240899120.0,0.11,0.45,4.23,203.0,0.01,4.0,35.41,62.8,None,0.0,0.0,0,42.7,9000
2910,2009-04-28,1240925700.0,1240985700.0,0.15,0.53,4.57,66.0,0.13,4.0,35.06,63.38,None,0.0,0.0,0,42.7,10000
2911,2009-04-29,1241011860.0,1241072280.0,0.19,0.41,3.1,81.0,0.0,4.0,30.17,72.74,None,0.0,0.0,0,42.7,12000
2912,2009-04-30,1241098080.0,1241158920.0,0.23,0.36,2.83,90.0,0.0,4.0,32.64,74.57,None,0.0,0.0,0,42.7,18000
2913,2009-05-01,1241184240.0,1241245500.0,0.26,0.32,1.95,308.0,0.0,4.0,34.03,74.46,None,0.0,0.0,2020-03-25 20:41:00,42.7,30000
2914,2009-05-02,1241270460.0,1241332080.0,0.3,0.41,4.28,313.0,0.0,4.0,37.12,72.48,None,0.0,0.0,0,42.7,50000
2915,2009-05-03,1241356620.0,1241418720.0,0.33,0.45,6.26,322.0,0.0,4.0,35.16,61.63,None,0.0,0.0,0,42.7,60000
2916,2009-05-04,1241442840.0,1241505300.0,0.37,0.5,2.81,297.0,0.41,4.0,32.06,57.63,None,0.0,0.0,0,42.7,64000
2917,2009-05-05,1241529000.0,1241591880.0,0.4,0.55,5.73,249.0,0.74,3.0,35.23,45.46,None,0.0,0.0,0,42.7,64600
2918,2009-05-06,1241615220.0,1241678520.0,0.44,0.63,2.94,287.0,0.92,3.0,28.77,44.41,None,0.0,0.0,0,42.7,60800
2919,2009-05-07,1241701380.0,1241765100.0,0.47,0.5,2.11,221.0,0.64,4.0,31.59,54.96,None,0.0,0.0,0,42.7,54000
2920,2009-05-08,1241787600.0,1241851740.0,0.5,0.38,4.5,232.0,0.5,3.0,31.6,59.55,None,0.0,0.0,0,42.7,48000
2921,2009-05-09,1241873760.0,1241938320.0,0.53,0.42,6.15,270.0,0.22,4.0,36.5,48.93,None,0.0,0.0,0,42.7,42200
2922,2009-05-10,1241959980.0,1242024900.0,0.56,0.64,5.36,256.0,0.76,3.0,35.92,46.12,rain,0.0005,0.0,0,42.7,40600
2923,2009-05-11,1242046140.0,1242111540.0,0.59,0.69,6.18,245.0,0.97,3.0,36.49,47.38,rain,0.0021,0.0,0,42.7,38800
2924,2009-05-12,1242132360.0,1242198120.0,0.62,0.57,3.51,249.0,0.51,4.0,31.25,52.51,None,0.0,0.0,0,42.7,37000
2925,2009-05-13,1242218580.0,1242284760.0,0.66,0.42,2.18,258.0,0.92,4.0,38.67,54.37,None,0.0,0.0,0,42.7,36500
2926,2009-05-14,1242304740.0,1242371340.0,0.69,0.3,6.42,296.0,0.29,5.0,35.84,54.46,None,0.0,0.0,0,42.7,36300
2927,2009-05-15,1242390960.0,1242457920.0,0.72,0.32,5.14,314.0,0.13,5.0,32.17,54.24,None,0.0,0.0,0,42.7,34700
2928,2009-05-16,1242477120.0,1242544560.0,0.75,0.29,3.65,51.0,0.01,5.0,34.03,58.23,None,0.0,0.0,0,42.7,32500
2929,2009-05-17,1242563340.0,1242631140.0,0.78,0.27,5.67,70.0,0.0,5.0,30.88,65.32,None,0.0,0.0,0,42.7,30400
2930,2009-05-18,1242649560.0,1242717780.0,0.81,0.25,4.68,115.0,0.0,5.0,41.53,70.69,None,0.0,0.0,0,42.7,28900
2931,2009-05-19,1242735780.0,1242804360.0,0.84,0.37,3.32,254.0,0.0,5.0,45.46,71.08,None,0.0,0.0,0,42.7,28400
2932,2009-05-20,1242821940.0,1242890940.0,0.88,0.42,3.66,246.0,0.04,5.0,43.48,72.77,None,0.0,0.0,0,42.7,28600
2933,2009-05-21,1242908160.0,1242977580.0,0.91,0.4,4.3,238.0,0.1,5.0,49.57,72.47,None,0.0,0.0,0,42.7,29400
2934,2009-05-22,1242994380.0,1243064160.0,0.95,0.56,4.26,210.0,0.34,5.0,47.47,66.67,rain,0.0022,0.0,0,42.7,30900
2935,2009-05-23,1243080600.0,1243150800.0,0.99,0.56,2.4,320.0,0.27,5.0,44.39,71.96,rain,0.0009,0.0,0,42.7,33000
2936,2009-05-24,1243166820.0,1243237380.0,0.03,0.47,4.28,311.0,0.03,5.0,44.44,76.35,None,0.0,0.0,0,42.7,34900
2937,2009-05-25,1243252980.0,1243323960.0,0.07,0.33,3.07,302.0,0.01,5.0,45.0,77.59,None,0.0,0.0,0,42.7,35800
2938,2009-05-26,1243339200.0,1243410600.0,0.1,0.34,3.46,297.0,0.1,6.0,45.34,77.77,None,0.0,0.0,0,42.7,37300
2939,2009-05-27,1243425420.0,1243497180.0,0.14,0.66,4.64,251.0,0.62,3.0,46.32,59.98,rain,0.0005,0.0,0,42.7,39300
2940,2009-05-28,1243511640.0,1243583760.0,0.18,0.65,2.86,89.0,0.72,4.0,40.29,58.29,None,0.0,0.0,0,42.7,39600
2941,2009-05-29,1243597920.0,1243670340.0,0.22,0.69,4.23,239.0,0.81,4.0,42.39,54.09,None,0.0,0.0,0,42.7,38700
2942,2009-05-30,1243684140.0,1243756920.0,0.25,0.68,3.03,253.0,0.64,4.0,38.49,58.24,rain,0.0037,0.0,0,42.7,37500
2943,2009-05-31,1243770360.0,1243843500.0,0.29,0.6,3.22,304.0,0.66,4.0,42.29,60.14,None,0.0,0.0,0,42.7,36100
2944,2010-01-01,1262375760.0,1262390820.0,0.56,0.71,1.28,37.0,0.49,0.0,-24.83,-6.08,None,0.0,0.0,0,42.7,6700
2945,2010-01-02,1262462040.0,1262477340.0,0.59,0.85,0.46,96.0,0.06,0.0,-34.7,-18.94,None,0.0,0.0,0,42.7,6700
2946,2010-01-03,1262548380.0,1262563860.0,0.63,0.71,0.73,210.0,0.0,0.0,-35.48,-23.29,None,0.0,0.0,0,42.7,6700
2947,2010-01-04,1262634720.0,1262650440.0,0.67,0.72,1.36,252.0,0.58,0.0,-24.12,5.73,None,0.0,0.0,0,42.7,6700
2948,2010-01-05,1262721000.0,1262736960.0,0.71,0.6,6.98,58.0,0.02,0.0,1.22,14.54,None,0.0,0.0,0,42.7,6700
2949,2010-01-06,1262807280.0,1262823540.0,0.74,0.71,1.4,276.0,0.6,0.0,0.26,15.41,None,0.0,0.0,0,42.7,6700
2950,2010-01-07,1262893560.0,1262910060.0,0.78,0.76,0.28,177.0,0.61,0.0,-8.45,10.74,None,0.0,0.0,0,42.7,6700
2951,2010-01-08,1262979900.0,1262996640.0,0.81,0.73,0.88,311.0,0.57,0.0,-15.82,2.29,None,0.0,0.0,0,42.7,6700
2952,2010-01-09,1263066180.0,1263083220.0,0.84,0.62,2.52,298.0,0.58,0.0,-14.1,0.47,None,0.0,0.0,0,42.7,6700
2953,2010-01-10,1263152400.0,1263169800.0,0.87,0.54,3.41,45.0,0.0,0.0,-20.36,-9.24,None,0.0,0.0,0,42.7,6700
2954,2010-01-11,1263238680.0,1263256380.0,0.91,0.51,3.36,25.0,0.0,0.0,-22.18,-10.4,None,0.0,0.0,0,42.7,6700
2955,2010-01-12,1263324960.0,1263342960.0,0.94,0.5,3.59,9.0,0.0,0.0,-23.62,-13.61,None,0.0,0.0,0,42.7,6700
2956,2010-01-13,1263411240.0,1263429540.0,0.97,0.54,1.95,288.0,0.06,0.0,-27.05,-17.42,None,0.0,0.0,0,42.7,6700
2957,2010-01-14,1263497460.0,1263516120.0,1.0,0.6,1.02,279.0,0.13,0.0,-32.35,-26.01,None,0.0,0.0,0,42.7,6700
2958,2010-01-15,1263583740.0,1263602700.0,0.03,0.62,0.07,268.0,0.63,0.0,-29.05,-24.13,None,0.0,0.0,0,42.7,6700
2959,2010-01-16,1263669960.0,1263689280.0,0.06,0.64,0.12,217.0,0.5,0.0,-29.52,-13.13,snow,0.0001,0.18,0,42.7,6700
2960,2010-01-17,1263756240.0,1263775920.0,0.09,0.68,0.31,306.0,0.6,0.0,-16.94,-7.32,snow,0.0002,0.27,0,42.7,6700
2961,2010-01-18,1263842460.0,1263862500.0,0.12,0.69,0.07,79.0,0.27,0.0,-21.35,-9.89,None,0.0,0.0,0,42.7,6700
2962,2010-01-19,1263928740.0,1263949080.0,0.15,0.67,0.08,181.0,0.13,0.0,-24.86,-12.97,None,0.0,0.0,0,42.7,6700
2963,2010-01-20,1264014960.0,1264035660.0,0.18,0.66,0.11,317.0,0.36,0.0,-25.19,-8.53,None,0.0,0.0,0,42.7,6700
2964,2010-01-21,1264101180.0,1264122300.0,0.21,0.75,1.13,259.0,1.0,0.0,-8.04,-1.56,None,0.0,0.0,0,42.7,6700
2965,2010-01-22,1264187400.0,1264208880.0,0.24,0.75,0.05,87.0,0.91,0.0,-7.99,0.53,snow,0.0004,0.32,0,42.7,6700
2966,2010-01-23,1264273620.0,1264295520.0,0.28,0.69,3.38,46.0,0.0,0.0,-19.12,16.03,None,0.0,0.0,0,42.7,6700
2967,2010-01-24,1264359900.0,1264382100.0,0.31,0.68,7.78,60.0,0.0,0.0,-5.18,23.49,None,0.0,0.0,0,42.7,6700
2968,2010-01-25,1264446120.0,1264468680.0,0.35,0.73,0.07,214.0,0.0,0.0,-17.47,-2.05,None,0.0,0.0,0,42.7,6700
2969,2010-01-26,1264532340.0,1264555320.0,0.38,0.68,0.1,306.0,0.07,0.0,-21.46,-8.52,None,0.0,0.0,0,42.7,6700
2970,2010-01-27,1264618560.0,1264641900.0,0.42,0.72,0.31,145.0,0.23,0.0,-11.54,4.09,None,0.0,0.0,0,42.7,6700
2971,2010-01-28,1264704780.0,1264728540.0,0.46,0.68,2.15,32.0,0.27,0.0,-8.26,21.62,None,0.0,0.0,0,42.7,6700
2972,2010-01-29,1264791000.0,1264815120.0,0.5,0.7,0.69,294.0,0.09,0.0,1.83,14.67,None,0.0,0.0,0,42.7,6700
2973,2010-01-30,1264877160.0,1264901700.0,0.54,0.73,0.41,324.0,0.02,0.0,-6.69,7.62,None,0.0,0.0,0,42.7,6700
2974,2010-01-31,1264963380.0,1264988340.0,0.58,0.75,0.34,96.0,0.59,0.0,-11.73,1.77,None,0.0,0.0,0,42.7,6700
2975,2010-02-01,1265049600.0,1265074920.0,0.62,0.76,1.09,284.0,0.92,0.0,-14.23,-1.34,None,0.0,0.0,0,42.7,6700
2976,2010-02-02,1265135820.0,1265161560.0,0.65,0.76,0.6,293.0,1.0,0.0,-8.29,-4.66,None,0.0,0.0,0,42.7,6700
2977,2010-02-03,1265222040.0,1265248140.0,0.69,0.73,0.76,286.0,0.84,0.0,-20.57,-4.6,None,0.0,0.0,0,44.0,6600
2978,2010-02-04,1265308260.0,1265334780.0,0.72,0.64,0.36,304.0,0.41,0.0,-34.09,-16.29,snow,0.0005,1.09,0,44.0,6600
2979,2010-02-05,1265394420.0,1265421360.0,0.76,0.66,1.28,301.0,0.65,0.0,-34.15,-7.18,None,0.0,0.0,0,44.0,6600
2980,2010-02-06,1265480640.0,1265507940.0,0.79,0.72,4.26,276.0,0.19,0.0,-9.05,7.23,None,0.0,0.0,0,44.0,6600
2981,2010-02-07,1265566860.0,1265594580.0,0.82,0.73,0.91,239.0,0.03,0.0,-15.68,3.7,None,0.0,0.0,0,44.0,6600
2982,2010-02-08,1265653080.0,1265681160.0,0.85,0.72,2.42,62.0,0.51,0.0,-16.98,7.54,None,0.0,0.0,0,44.0,6600
2983,2010-02-09,1265739240.0,1265767800.0,0.88,0.6,7.98,64.0,0.02,0.0,-2.72,21.17,None,0.0,0.0,0,44.0,6600
2984,2010-02-10,1265825460.0,1265854380.0,0.91,0.58,5.05,46.0,0.2,0.0,6.64,27.47,None,0.0,0.0,0,44.0,6600
2985,2010-02-11,1265911680.0,1265940960.0,0.94,0.55,6.94,54.0,0.0,0.0,10.7,30.25,None,0.0,0.0,0,44.0,6600
2986,2010-02-12,1265997840.0,1266027600.0,0.97,0.55,9.81,64.0,0.16,0.0,21.81,28.61,None,0.0,0.0,0,44.0,6600
2987,2010-02-13,1266084060.0,1266114180.0,0.0,0.59,6.83,58.0,0.0,0.0,10.1,29.31,None,0.0,0.0,0,44.0,6600
2988,2010-02-14,1266170220.0,1266200760.0,0.03,0.71,5.2,60.0,0.19,0.0,7.66,31.84,None,0.0,0.0,0,44.0,6600
2989,2010-02-15,1266256440.0,1266287400.0,0.07,0.54,9.05,64.0,0.01,0.0,30.71,38.98,None,0.0,0.0,0,44.0,6600
2990,2010-02-16,1266342660.0,1266373980.0,0.1,0.52,7.45,48.0,0.02,0.0,17.52,35.16,None,0.0,0.0,0,44.0,6600
2991,2010-02-17,1266428820.0,1266460560.0,0.13,0.61,7.84,67.0,0.09,0.0,22.69,36.91,None,0.0,0.0,0,44.0,6600
2992,2010-02-18,1266515040.0,1266547200.0,0.16,0.54,7.24,59.0,0.08,0.0,26.52,42.38,None,0.0,0.0,0,50.0,6600
2993,2010-02-19,1266601200.0,1266633780.0,0.19,0.48,7.32,66.0,0.03,0.0,32.46,45.38,None,0.0,0.0,0,50.0,6600
2994,2010-02-20,1266687420.0,1266720360.0,0.22,0.66,1.91,36.0,0.0,0.0,17.18,38.56,None,0.0,0.0,0,50.0,6600
2995,2010-02-21,1266773580.0,1266806940.0,0.26,0.71,2.93,287.0,0.13,0.0,15.82,32.93,None,0.0,0.0,0,50.0,6600
2996,2010-02-22,1266859800.0,1266893580.0,0.29,0.74,2.48,301.0,1.0,0.0,12.19,20.31,snow,0.0011,0.42,0,50.0,6600
2997,2010-02-23,1266945960.0,1266980160.0,0.33,0.72,5.0,300.0,0.93,1.0,9.13,18.4,None,0.0,0.0,0,50.0,6600
2998,2010-02-24,1267032180.0,1267066740.0,0.37,0.66,4.72,313.0,1.0,1.0,-1.95,11.28,snow,0.0001,0.08,0,50.0,6600
2999,2010-02-25,1267118340.0,1267153320.0,0.41,0.65,5.1,307.0,1.0,1.0,-11.72,-1.46,snow,0.0012,1.09,0,50.0,6600
3000,2010-02-26,1267204560.0,1267239960.0,0.44,0.67,2.15,73.0,0.41,1.0,-18.23,2.97,None,0.0,0.0,0,50.0,6600
3001,2010-02-27,1267290720.0,1267326540.0,0.48,0.66,1.58,281.0,0.64,1.0,-24.92,-3.41,None,0.0,0.0,0,50.0,6600
3002,2010-02-28,1267376940.0,1267413120.0,0.52,0.66,0.83,285.0,0.63,1.0,-10.44,3.62,None,0.0,0.0,0,50.0,6600
3003,2010-03-01,1267463100.0,1267499700.0,0.56,0.68,1.19,262.0,0.03,1.0,-9.2,10.29,None,0.0,0.0,0,50.0,6600
3004,2010-03-02,1267549320.0,1267586280.0,0.6,0.66,0.54,73.0,0.12,1.0,-7.07,23.67,None,0.0,0.0,0,50.0,6600
3005,2010-03-03,1267635480.0,1267672860.0,0.64,0.55,7.64,59.0,0.01,1.0,-1.7,38.5,None,0.0,0.0,0,50.0,6600
3006,2010-03-04,1267721640.0,1267759440.0,0.67,0.71,2.74,288.0,0.32,1.0,4.88,29.89,None,0.0,0.0,0,50.0,6600
3007,2010-03-05,1267807860.0,1267846020.0,0.7,0.54,6.59,65.0,0.06,1.0,11.33,35.04,None,0.0,0.0,0,50.0,6600
3008,2010-03-06,1267894020.0,1267932660.0,0.74,0.66,6.94,243.0,0.66,1.0,3.21,31.85,snow,0.0024,1.18,0,50.0,6600
3009,2010-03-07,1267980240.0,1268019240.0,0.77,0.59,4.5,221.0,0.65,1.0,-2.6,5.39,None,0.0,0.0,0,47.0,6600
3010,2010-03-08,1268066400.0,1268105820.0,0.8,0.53,8.16,59.0,0.17,1.0,-5.67,26.79,None,0.0,0.0,0,47.0,6600
3011,2010-03-09,1268152620.0,1268192400.0,0.83,0.62,6.62,241.0,0.55,1.0,-0.71,14.57,None,0.0,0.0,0,47.0,6600
3012,2010-03-10,1268238780.0,1268278980.0,0.86,0.63,1.06,284.0,0.18,1.0,-20.21,4.2,None,0.0,0.0,0,47.0,6600
3013,2010-03-11,1268324940.0,1268365560.0,0.89,0.7,3.38,255.0,1.0,1.0,-5.27,0.48,snow,0.0031,2.49,0,47.0,6600
3014,2010-03-12,1268411160.0,1268452140.0,0.92,0.68,1.24,301.0,0.26,1.0,-20.21,5.58,None,0.0,0.0,0,47.0,6600
3015,2010-03-13,1268497320.0,1268538720.0,0.95,0.64,1.24,293.0,0.02,1.0,-26.89,11.5,None,0.0,0.0,0,47.0,6600
3016,2010-03-14,1268583540.0,1268625300.0,0.98,0.77,2.38,226.0,0.8,1.0,-14.98,13.19,snow,0.004,1.92,0,47.0,6600
3017,2010-03-15,1268669700.0,1268711880.0,0.01,0.74,2.38,266.0,0.65,1.0,0.35,18.68,snow,0.0002,0.12,0,47.0,6600
3018,2010-03-16,1268755860.0,1268798460.0,0.04,0.64,1.79,300.0,0.13,1.0,-15.12,22.4,snow,0.0005,0.22,0,47.0,6600
3019,2010-03-17,1268842080.0,1268885040.0,0.07,0.61,1.71,293.0,0.01,1.0,-14.99,28.78,None,0.0,0.0,0,51.5,6600
3020,2010-03-18,1268928240.0,1268971620.0,0.11,0.49,6.05,63.0,0.0,2.0,6.44,35.84,None,0.0,0.0,0,51.5,6600
3021,2010-03-19,1269014460.0,1269058200.0,0.14,0.47,7.06,31.0,0.0,2.0,14.36,38.33,None,0.0,0.0,0,51.5,6600
3022,2010-03-20,1269100620.0,1269144780.0,0.17,0.59,2.91,305.0,0.0,2.0,-1.58,26.07,None,0.0,0.0,0,51.5,6600
3023,2010-03-21,1269186780.0,1269231360.0,0.21,0.51,2.55,307.0,0.01,2.0,-9.84,28.32,None,0.0,0.0,0,51.5,6600
3024,2010-03-22,1269273000.0,1269317940.0,0.24,0.33,5.12,48.0,0.01,2.0,-4.19,27.53,None,0.0,0.0,0,51.5,6600
3025,2010-03-23,1269359160.0,1269404520.0,0.28,0.32,9.19,55.0,0.07,2.0,7.12,27.49,None,0.0,0.0,0,51.5,6600
3026,2010-03-24,1269445320.0,1269491100.0,0.31,0.44,7.72,6.0,0.42,2.0,9.48,21.73,None,0.0,0.0,0,51.25,6600
3027,2010-03-25,1269531540.0,1269577680.0,0.35,0.46,4.78,315.0,0.61,2.0,5.13,21.04,None,0.0,0.0,0,51.25,6600
3028,2010-03-26,1269617700.0,1269664260.0,0.39,0.5,1.42,289.0,1.0,2.0,1.88,24.13,None,0.0,0.0,0,51.25,6600
3029,2010-03-27,1269703860.0,1269750840.0,0.43,0.58,2.52,291.0,0.14,2.0,-3.25,29.37,None,0.0,0.0,0,51.25,6600
3030,2010-03-28,1269790080.0,1269837420.0,0.47,0.54,3.74,275.0,0.06,1.0,12.45,38.19,None,0.0,0.0,0,51.25,6600
3031,2010-03-29,1269876240.0,1269924000.0,0.5,0.59,2.82,294.0,0.07,2.0,4.68,40.79,None,0.0,0.0,0,51.25,6600
3032,2010-03-30,1269962400.0,1270010580.0,0.54,0.7,4.8,251.0,0.28,2.0,14.87,31.88,snow,0.0062,1.22,0,51.25,6700
3033,2010-03-31,1270048620.0,1270097160.0,0.58,0.63,3.44,84.0,0.29,2.0,15.46,40.35,None,0.0,0.0,0,50.4,6700
3034,2010-04-01,1270134780.0,1270183740.0,0.61,0.6,3.68,55.0,0.03,2.0,11.71,47.49,None,0.0,0.0,0,50.4,6800
3035,2010-04-02,1270221000.0,1270270320.0,0.65,0.55,4.01,328.0,0.01,2.0,20.09,41.04,None,0.0,0.0,0,50.4,6800
3036,2010-04-03,1270307160.0,1270356900.0,0.68,0.6,3.59,305.0,0.0,2.0,15.82,37.87,None,0.0,0.0,0,50.4,6900
3037,2010-04-04,1270393320.0,1270443480.0,0.71,0.59,1.58,359.0,0.03,2.0,11.77,48.35,None,0.0,0.0,0,50.4,6900
3038,2010-04-05,1270479540.0,1270530060.0,0.74,0.37,4.39,69.0,0.05,3.0,30.62,48.04,None,0.0,0.0,0,46.3,7000
3039,2010-04-06,1270565700.0,1270616700.0,0.77,0.58,4.18,219.0,0.14,1.0,27.15,39.1,None,0.0,0.0,0,46.3,7000
3040,2010-04-07,1270651860.0,1270703280.0,0.8,0.66,6.7,238.0,0.8,2.0,23.32,31.19,None,0.0,0.0,0,46.3,7000
3041,2010-04-08,1270738080.0,1270789860.0,0.83,0.61,6.31,246.0,0.77,2.0,18.71,29.47,None,0.0,0.0,0,45.3,7100
3042,2010-04-09,1270824240.0,1270876440.0,0.86,0.5,2.12,291.0,0.0,3.0,7.02,31.98,None,0.0,0.0,0,45.3,7200
3043,2010-04-10,1270910400.0,1270963020.0,0.9,0.4,7.77,80.0,0.07,3.0,14.79,46.72,None,0.0,0.0,0,45.3,7300
3044,2010-04-11,1270996620.0,1271049600.0,0.93,0.46,4.62,107.0,0.78,3.0,29.42,44.87,None,0.0,0.0,0,45.3,7400
3045,2010-04-12,1271082780.0,1271136180.0,0.96,0.46,6.31,132.0,0.32,3.0,30.04,46.27,None,0.0,0.0,0,44.0,7600
3046,2010-04-13,1271169000.0,1271222760.0,0.99,0.55,6.68,222.0,0.7,2.0,30.21,40.79,None,0.0,0.0,0,44.0,7800
3047,2010-04-14,1271255160.0,1271309340.0,0.02,0.63,3.17,80.0,0.35,3.0,19.59,39.65,None,0.0,0.0,0,44.0,8000
3048,2010-04-15,1271341320.0,1271395920.0,0.06,0.56,2.79,223.0,0.75,3.0,26.96,41.53,None,0.0,0.0,0,45.2,8200
3049,2010-04-16,1271427540.0,1271482560.0,0.09,0.45,7.93,99.0,0.11,3.0,26.8,43.06,None,0.0,0.0,0,45.2,8400
3050,2010-04-17,1271513700.0,1271569140.0,0.12,0.41,5.66,73.0,0.05,3.0,33.92,54.46,None,0.0,0.0,0,45.2,8700
3051,2010-04-18,1271599860.0,1271655720.0,0.16,0.38,6.73,69.0,0.0,3.0,30.0,60.95,None,0.0,0.0,0,45.2,9000
3052,2010-04-19,1271686080.0,1271742300.0,0.19,0.39,3.47,57.0,0.05,4.0,38.24,60.88,None,0.0,0.0,0,40.9,9300
3053,2010-04-20,1271772240.0,1271828880.0,0.23,0.33,4.97,186.0,0.3,4.0,37.55,53.96,None,0.0,0.0,0,40.9,9600
3054,2010-04-21,1271858460.0,1271915460.0,0.27,0.33,6.21,114.0,0.04,4.0,30.67,55.83,None,0.0,0.0,0,40.9,10000
3055,2010-04-22,1271944620.0,1272002100.0,0.3,0.42,4.18,153.0,0.31,4.0,27.37,53.23,None,0.0,0.0,0,40.9,10700
3056,2010-04-23,1272030780.0,1272088680.0,0.34,0.44,3.25,188.0,0.41,4.0,30.06,48.61,None,0.0,0.0,0,40.9,11000
3057,2010-04-24,1272117000.0,1272175260.0,0.38,0.46,3.07,289.0,0.29,4.0,24.89,48.26,None,0.0,0.0,0,40.9,11600
3058,2010-04-25,1272203160.0,1272261840.0,0.42,0.41,3.59,70.0,0.07,4.0,21.63,56.3,None,0.0,0.0,0,40.9,12400
3059,2010-04-26,1272289380.0,1272348480.0,0.45,0.32,6.64,74.0,0.14,4.0,44.4,59.53,None,0.0,0.0,0,40.9,13000
3060,2010-04-27,1272375540.0,1272435060.0,0.49,0.47,2.13,47.0,0.55,4.0,30.04,68.22,None,0.0,0.0,0,40.9,14000
3061,2010-04-28,1272461760.0,1272521640.0,0.52,0.41,0.99,59.0,0.66,3.0,40.58,68.72,None,0.0,0.0,0,40.9,15500
